Time (Sec);S8;S6;S30;S55;S52;S38;S36;S1;S13;S46;S48;S4;S58;S34;S50;S32;S17;S28;S21;S19;S44;S11;S42;
0.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;19160.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;100.0;
0.12666666666666668;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.22666666666666668;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.32666666666666666;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.42666666666666664;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.5266666666666666;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.6266666666666666;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.7266666666666666;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.8266666666666665;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
0.9266666666666665;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
1.0266666666666666;99.98970879999999;99.98993759999999;99.989464;99.989464;99.989464;99.986032;99.9862608;19160.0;99.989464;99.989464;99.986032;99.98650559999999;99.989464;99.989464;99.989464;99.986032;99.9896928;99.989464;99.986032;99.9896928;99.989464;99.9892352;99.989464;
1.126666666666666;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.2266666666666652;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.3266666666666653;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.4266666666666654;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.5266666666666655;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.6266666666666656;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.7266666666666657;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.8266666666666658;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
1.9266666666666659;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
2.026666666666666;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98593199999999;99.9861608;19160.0;99.989364;99.989364;99.98593199999999;99.98640559999998;99.989364;99.989364;99.989364;99.98593199999999;99.9895928;99.989364;99.98593199999999;99.9895928;99.989364;99.98913519999999;99.989364;
2.1266666666666656;99.98960879999998;99.98983759999999;99.989364;99.989364;99.989364;99.98583199999999;99.98606079999999;19160.0;99.989364;99.989364;99.98583199999999;99.98630559999998;99.989364;99.989364;99.989364;99.98583199999999;99.9895928;99.989364;99.98583199999999;99.9895928;99.989364;99.98913519999999;99.989364;
2.2266666666666644;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.326666666666663;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.426666666666663;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.5266666666666633;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.6266666666666634;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.7266666666666635;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.8266666666666636;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
2.9266666666666636;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
3.0266666666666637;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
3.126666666666664;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.98606079999999;19160.0;99.98926399999999;99.98926399999999;99.98583199999999;99.98630559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98583199999999;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
3.2266666666666635;99.98950879999998;99.98973759999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98573199999998;99.98596079999999;19160.0;99.98926399999999;99.98926399999999;99.98573199999998;99.98620559999998;99.98926399999999;99.98926399999999;99.98926399999999;99.98573199999998;99.9894928;99.98926399999999;99.98573199999998;99.9894928;99.98926399999999;99.98903519999999;99.98926399999999;
3.3266666666666627;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
3.426666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
3.526666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
3.626666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
3.726666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
3.826666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
3.9266666666666623;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
4.026666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
4.126666666666662;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
4.226666666666661;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98596079999999;19160.0;99.98916399999999;99.98916399999999;99.98573199999998;99.98620559999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98573199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
4.326666666666661;99.98940879999998;99.98963759999998;99.98916399999999;99.98916399999999;99.98916399999999;99.98563199999998;99.98586079999998;19160.0;99.98916399999999;99.98916399999999;99.98563199999998;99.98610559999997;99.98916399999999;99.98916399999999;99.98916399999999;99.98563199999998;99.98939279999999;99.98916399999999;99.98563199999998;99.98939279999999;99.98916399999999;99.98893519999999;99.98916399999999;
4.426666666666661;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
4.526666666666662;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
4.626666666666662;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
4.726666666666661;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
4.826666666666661;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
4.9266666666666605;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
5.02666666666666;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
5.12666666666666;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
5.2266666666666595;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
5.326666666666659;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98586079999998;19160.0;99.98906399999998;99.98906399999998;99.98563199999998;99.98610559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98563199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
5.426666666666659;99.98930879999998;99.98953759999998;99.98906399999998;99.98906399999998;99.98906399999998;99.98553199999998;99.98576079999998;19160.0;99.98906399999998;99.98906399999998;99.98553199999998;99.98600559999997;99.98906399999998;99.98906399999998;99.98906399999998;99.98553199999998;99.98929279999999;99.98906399999998;99.98553199999998;99.98929279999999;99.98906399999998;99.98883519999998;99.98906399999998;
5.52666666666666;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
5.626666666666662;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
5.726666666666661;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
5.826666666666661;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
5.9266666666666605;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.0;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.12666666666666;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.2266666666666595;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.326666666666659;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.426666666666659;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98576079999998;19160.0;99.98896399999998;99.98896399999998;99.98553199999998;99.98600559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98553199999998;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.514249333333326;99.98920879999997;99.98943759999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98543199999997;99.96150719999997;19160.0;99.97729519999999;99.98896399999998;99.98543199999997;99.98590559999997;99.98896399999998;99.98896399999998;99.98896399999998;99.98543199999997;99.98919279999998;99.98896399999998;99.98543199999997;99.98919279999998;99.98896399999998;99.98873519999998;99.98896399999998;
6.604575999999991;99.98910879999997;99.98933759999997;99.98886399999998;99.98886399999998;99.96518399999998;99.98543199999997;99.96150719999997;19160.0;99.95304159999998;99.96471039999997;99.98543199999997;99.98590559999997;99.98886399999998;99.98886399999998;99.98886399999998;99.98543199999997;99.97742399999998;99.98886399999998;99.98543199999997;99.98909279999998;99.96471039999997;99.98863519999998;99.98886399999998;
6.726666666666659;99.97743999999997;99.98933759999997;99.98886399999998;99.95374399999999;99.96518399999998;99.98543199999997;99.95006719999998;19160.0;99.95304159999998;99.96471039999997;99.98543199999997;99.98590559999997;99.98886399999998;99.95304159999998;99.98886399999998;99.97376319999998;99.95327039999998;99.98886399999998;99.97376319999998;99.98909279999998;99.96471039999997;99.98863519999998;99.98886399999998;
6.826666666666658;99.97743999999997;99.98933759999997;99.98886399999998;99.95374399999999;99.96518399999998;99.98543199999997;99.95006719999998;19160.0;99.95304159999998;99.96471039999997;99.98543199999997;99.98590559999997;99.98886399999998;99.95304159999998;99.98886399999998;99.97376319999998;99.95327039999998;99.98886399999998;99.97376319999998;99.98909279999998;99.96471039999997;99.98863519999998;99.98886399999998;
